id,created_date,destination,error_message,event_id,event_id_type,event_type,event_version,exception_category,exception_sub_category,exception_type,host,is_active,messaging_platform_type,raising_system,source_system,status,times_replayed,updated_date,updated_by,comment,trace,payload,exception_id,remarks
75,2025-10-09T18:11:17.781918,trade-ingestion-topic,Executor queue capacity settlement.date exceeded,EVT-0075,UUID,MODIFY,3,INFRASTRUCTURE,RESOURCE_EXHAUSTION,java.util.concurrent.RejectedExecutionException,trade-service-1.prod.internal,False,KAFKA,trade-ingestion-service,MUREX,CLOSED,3,2025-10-10T05:11:17.781918,dev-team,Awaiting upstream fix,"java.util.concurrent.RejectedExecutionException: Executor queue capacity settlement.date exceeded
	at com.trading.kafka.ProducerService.publishTrade(ProducerService.java:45)
	at com.trading.service.TradePublisher.publish(TradePublisher.java:23)
	at com.trading.async.AsyncProcessor.process(AsyncProcessor.java:67)",{},23a7e736-1e5c-425d-a859-abce6a10d7aa,Implemented backpressure mechanism to slow down message consumption.
76,2025-11-13T00:11:17.781918,trade-validation-topic,Index 7 out of bounds for length 1,EVT-0076,UUID,NEW,2,VALIDATION,INVALID_DATA,java.lang.ArrayIndexOutOfBoundsException,trade-service-1.prod.internal,True,KAFKA,trade-consumer-service,ATLAS,OPEN,19,2025-11-13T07:11:17.781918,ops-team,Investigating,"java.lang.ArrayIndexOutOfBoundsException: Index 7 out of bounds for length 1
	at com.trading.parser.TradeFieldParser.parseFields(TradeFieldParser.java:78)
	at com.trading.service.TradeIngestionService.ingest(TradeIngestionService.java:45)
	at com.trading.kafka.MessageDeserializer.deserialize(MessageDeserializer.java:67)
... 5 more",{},31ef42db-edeb-47e3-a2be-b3dee6d14d1f,
77,2025-11-11T18:11:17.781918,trade-processing-topic,Task rejected from ThreadPoolExecutor,EVT-0077,UUID,CANCEL,1,INFRASTRUCTURE,RESOURCE_EXHAUSTION,java.util.concurrent.RejectedExecutionException,trade-service-5.prod.internal,True,KAFKA,trade-validation-service,MUREX,OPEN,6,2025-11-12T21:11:17.781918,system-auto,,"java.util.concurrent.RejectedExecutionException: Task rejected from ThreadPoolExecutor
	at com.trading.kafka.ProducerService.publishTrade(ProducerService.java:45)
	at com.trading.service.TradePublisher.publish(TradePublisher.java:23)
	at com.trading.async.AsyncProcessor.process(AsyncProcessor.java:67)
... 20 more",{},87659b45-96bc-4eda-98a2-b1b3cf120643,
78,2025-10-14T05:11:17.781918,trade-validation-topic,Connection refused to Redis cache,EVT-0078,UUID,NEW,2,INFRASTRUCTURE,CONNECTION_ERROR,redis.clients.jedis.exceptions.JedisConnectionException,trade-service-4.prod.internal,False,KAFKA,trade-validation-service,ATLAS,CLOSED,4,2025-10-15T15:11:17.781918,dev-team,Investigating,"redis.clients.jedis.exceptions.JedisConnectionException: Connection refused to Redis cache
	at redis.clients.jedis.Connection.connect(Connection.java:89)
	at com.trading.cache.RedisCacheService.get(RedisCacheService.java:34)
	at com.trading.service.ReferenceDataService.getSecurityInfo(ReferenceDataService.java:56)
... 7 more",{},94e27acb-6438-4999-9097-b99e4d6ca1e1,Increased Redis connection pool size from 50 to 20.
79,2025-08-22T07:11:17.781918,trade-ingestion-topic,Connection to database timed out after 60000ms,EVT-0079,UUID,NEW,3,INFRASTRUCTURE,TIMEOUT,java.sql.SQLTimeoutException,trade-service-3.prod.internal,False,KAFKA,trade-consumer-service,ATLAS,CLOSED,3,2025-08-23T01:11:17.781918,system-auto,Escalated to L2,"java.sql.SQLTimeoutException: Connection to database timed out after 60000ms
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)
... 20 more",{},5bf6d282-101e-4c65-b65f-e3681f77f03b,Increased connection pool size from 30000 to 60000 and timeout to 30000ms.
80,2025-11-14T08:11:17.781918,trade-processing-topic,Cannot cast Long to Double,EVT-0080,UUID,CANCEL,1,VALIDATION,TYPE_MISMATCH,java.lang.ClassCastException,trade-service-2.prod.internal,False,KAFKA,trade-consumer-service,BLOOMBERG,CLOSED,9,2025-11-14T20:11:17.781918,ops-team,Awaiting upstream fix,"java.lang.ClassCastException: Cannot cast Long to Double
	at com.trading.transformer.TradeTransformer.transform(TradeTransformer.java:89)
	at com.trading.service.TradeService.transformTrade(TradeService.java:123)
	at com.trading.processor.TradeProcessor.process(TradeProcessor.java:45)
... 8 more",{},6ef19f9d-27b4-4f30-8f15-dde84a4a13ea,Fixed type conversion in transformer. Now handles both parameter and field.
81,2025-10-04T22:11:17.781918,trade-ingestion-topic,Attempting to access element value1 in array of size value2,EVT-0081,UUID,MODIFY,2,VALIDATION,INVALID_DATA,java.lang.ArrayIndexOutOfBoundsException,trade-service-4.prod.internal,False,KAFKA,trade-ingestion-service,MUREX,CLOSED,7,2025-10-06T16:11:17.781918,ops-team,Escalated to L2,"java.lang.ArrayIndexOutOfBoundsException: Attempting to access element value1 in array of size value2
	at com.trading.parser.TradeFieldParser.parseFields(TradeFieldParser.java:78)
	at com.trading.service.TradeIngestionService.ingest(TradeIngestionService.java:45)
	at com.trading.kafka.MessageDeserializer.deserialize(MessageDeserializer.java:67)
... 8 more",{},01f3b6bb-e230-440d-9ced-abee3a48cd0d,Updated parser to handle variable-length arrays from upstream.
82,2025-08-17T07:11:17.781918,trade-ingestion-topic,Unexpected character at position counterparty,EVT-0082,UUID,NEW,2,VALIDATION,INVALID_FORMAT,com.fasterxml.jackson.core.JsonParseException,trade-service-2.prod.internal,True,KAFKA,trade-validation-service,BLOOMBERG,OPEN,13,2025-08-17T22:11:17.781918,system-auto,,"com.fasterxml.jackson.core.JsonParseException: Unexpected character at position counterparty
	at com.trading.parser.TradeFieldParser.parseFields(TradeFieldParser.java:78)
	at com.trading.service.TradeIngestionService.ingest(TradeIngestionService.java:45)
	at com.trading.kafka.MessageDeserializer.deserialize(MessageDeserializer.java:67)
... 13 more",{},3c6e0fdc-6518-4d0b-9cc1-75a4b2e4dded,
83,2025-10-01T19:11:17.781918,trade-ingestion-topic,Failed to update metadata after 5000 ms,EVT-0083,UUID,NEW,3,INFRASTRUCTURE,NETWORK,org.apache.kafka.common.errors.TimeoutException,trade-service-2.prod.internal,False,KAFKA,trade-validation-service,ATLAS,CLOSED,10,2025-10-03T08:11:17.781918,dev-team,Awaiting upstream fix,"org.apache.kafka.common.errors.TimeoutException: Failed to update metadata after 5000 ms
	at com.trading.kafka.ProducerService.publishTrade(ProducerService.java:45)
	at com.trading.service.TradePublisher.publish(TradePublisher.java:23)
	at com.trading.async.AsyncProcessor.process(AsyncProcessor.java:67)",{},7b136b47-f9ee-4023-9cde-d4ea00358d88,Increased producer timeout from 60000ms to 120000ms.
84,2025-10-03T04:11:17.781918,trade-validation-topic,Cannot deserialize JSON - unexpected token,EVT-0084,UUID,MODIFY,2,VALIDATION,INVALID_FORMAT,com.fasterxml.jackson.core.JsonParseException,trade-service-3.prod.internal,False,KAFKA,trade-consumer-service,MUREX,CLOSED,7,2025-10-03T09:11:17.781918,dev-team,Investigating,"com.fasterxml.jackson.core.JsonParseException: Cannot deserialize JSON - unexpected token
	at com.trading.parser.TradeFieldParser.parseFields(TradeFieldParser.java:78)
	at com.trading.service.TradeIngestionService.ingest(TradeIngestionService.java:45)
	at com.trading.kafka.MessageDeserializer.deserialize(MessageDeserializer.java:67)
... 9 more",{},e1dc3879-116d-4944-b654-ed0adc42ec49,Updated parser to handle additional JSON formats from upstream.
85,2025-10-23T16:11:17.781918,trade-validation-topic,GC overhead limit exceeded,EVT-0085,UUID,MODIFY,1,INFRASTRUCTURE,MEMORY,java.lang.OutOfMemoryError,trade-service-3.prod.internal,False,KAFKA,trade-consumer-service,BLOOMBERG,CLOSED,5,2025-10-24T08:11:17.781918,dev-team,Investigating,"java.lang.OutOfMemoryError: GC overhead limit exceeded
	at com.trading.parser.TradeFieldParser.parseFields(TradeFieldParser.java:78)
	at com.trading.service.TradeIngestionService.ingest(TradeIngestionService.java:45)
	at com.trading.kafka.MessageDeserializer.deserialize(MessageDeserializer.java:67)",{},b61d8073-f651-46c3-8a7a-e1b9a72d1abf,Memory leak in cache. Fixed cache eviction policy and increased heap to 16GB.
86,2025-11-03T22:11:17.781918,trade-processing-topic,Connection refused to Redis cache,EVT-0086,UUID,CANCEL,3,INFRASTRUCTURE,CONNECTION_ERROR,redis.clients.jedis.exceptions.JedisConnectionException,trade-service-4.prod.internal,True,KAFKA,trade-consumer-service,MUREX,OPEN,8,2025-11-04T20:11:17.781918,system-auto,Awaiting upstream fix,"redis.clients.jedis.exceptions.JedisConnectionException: Connection refused to Redis cache
	at redis.clients.jedis.Connection.connect(Connection.java:89)
	at com.trading.cache.RedisCacheService.get(RedisCacheService.java:34)
	at com.trading.service.ReferenceDataService.getSecurityInfo(ReferenceDataService.java:56)",{},2fe482d8-c157-4562-8441-4566e5b7d9a1,
87,2025-10-31T13:11:17.781918,trade-processing-topic,Java heap space exhausted,EVT-0087,UUID,CANCEL,2,INFRASTRUCTURE,MEMORY,java.lang.OutOfMemoryError,trade-service-3.prod.internal,False,KAFKA,trade-ingestion-service,MUREX,CLOSED,3,2025-11-01T13:11:17.781918,system-auto,,"java.lang.OutOfMemoryError: Java heap space exhausted
	at com.trading.parser.TradeFieldParser.parseFields(TradeFieldParser.java:78)
	at com.trading.service.TradeIngestionService.ingest(TradeIngestionService.java:45)
	at com.trading.kafka.MessageDeserializer.deserialize(MessageDeserializer.java:67)",{},ac14e3d1-1b7a-4c4a-bba9-5dd4a2af8c38,Memory leak in cache. Fixed cache eviction policy and increased heap to 4GB.
88,2025-08-29T21:11:17.781918,trade-processing-topic,Transaction deadlock - conflicting locks,EVT-0088,UUID,NEW,2,INFRASTRUCTURE,DEADLOCK,org.postgresql.util.PSQLException,trade-service-2.prod.internal,False,KAFKA,trade-consumer-service,BLOOMBERG,CLOSED,6,2025-08-30T11:11:17.781918,ops-team,Investigating,"org.postgresql.util.PSQLException: Transaction deadlock - conflicting locks
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)
... 15 more",{},b2c98621-b794-4aaa-ba82-734d0084e30f,Reduced transaction scope. Split large transaction into smaller batches.
89,2025-09-28T07:11:17.781918,trade-validation-topic,Database deadlock while acquiring lock on table trades,EVT-0089,UUID,MODIFY,2,INFRASTRUCTURE,DEADLOCK,org.postgresql.util.PSQLException,trade-service-3.prod.internal,False,KAFKA,trade-ingestion-service,ATLAS,CLOSED,8,2025-09-29T20:11:17.781918,ops-team,Escalated to L2,"org.postgresql.util.PSQLException: Database deadlock while acquiring lock on table trades
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)",{},c3dba452-ac9c-48cb-9cb8-f7b047309f95,Added deadlock retry logic with exponential backoff.
90,2025-11-04T12:11:17.781918,trade-ingestion-topic,Query execution exceeded timeout of 60000ms,EVT-0090,UUID,MODIFY,3,INFRASTRUCTURE,TIMEOUT,java.sql.SQLTimeoutException,trade-service-4.prod.internal,False,KAFKA,trade-ingestion-service,ATLAS,CLOSED,2,2025-11-05T16:11:17.781918,system-auto,Awaiting upstream fix,"java.sql.SQLTimeoutException: Query execution exceeded timeout of 60000ms
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)
... 7 more",{},13d61e5b-e84d-4a4f-a60b-8ee5b2450236,Added connection pooling and increased timeout to 120000ms.
91,2025-10-18T04:11:17.781918,trade-processing-topic,Connection to database timed out after 5000ms,EVT-0091,UUID,CANCEL,1,INFRASTRUCTURE,TIMEOUT,java.sql.SQLTimeoutException,trade-service-5.prod.internal,False,KAFKA,trade-ingestion-service,ATLAS,CLOSED,6,2025-10-19T20:11:17.781918,dev-team,,"java.sql.SQLTimeoutException: Connection to database timed out after 5000ms
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)
... 20 more",{},96139e84-d1cc-4553-8016-6113ab28fdd8,Increased connection pool size from 120000 to 60000 and timeout to 30000ms.
92,2025-10-17T21:11:17.781918,trade-ingestion-topic,Connection to database timed out after 5000ms,EVT-0092,UUID,NEW,1,INFRASTRUCTURE,TIMEOUT,java.sql.SQLTimeoutException,trade-service-4.prod.internal,False,KAFKA,trade-ingestion-service,BLOOMBERG,CLOSED,6,2025-10-19T04:11:17.781918,system-auto,,"java.sql.SQLTimeoutException: Connection to database timed out after 5000ms
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)",{},5a9ec92d-4543-4b85-825f-e1649e8a65dd,Added connection pooling and increased timeout to 30000ms.
93,2025-11-04T22:11:17.781918,trade-ingestion-topic,Connection to database timed out after 30000ms,EVT-0093,UUID,NEW,1,INFRASTRUCTURE,TIMEOUT,java.sql.SQLTimeoutException,trade-service-4.prod.internal,False,KAFKA,trade-consumer-service,MUREX,CLOSED,2,2025-11-06T06:11:17.781918,system-auto,Investigating,"java.sql.SQLTimeoutException: Connection to database timed out after 30000ms
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)
... 10 more",{},5cd848dc-283e-4900-80e5-34b5bc4fb7cf,Optimized query performance. Reduced execution time from 120000ms to 60000ms.
94,2025-10-28T22:11:17.781918,trade-processing-topic,Redis connection timeout after 30000ms,EVT-0094,UUID,MODIFY,2,INFRASTRUCTURE,CONNECTION_ERROR,redis.clients.jedis.exceptions.JedisConnectionException,trade-service-3.prod.internal,False,KAFKA,trade-validation-service,MUREX,CLOSED,7,2025-10-29T02:11:17.781918,dev-team,Investigating,"redis.clients.jedis.exceptions.JedisConnectionException: Redis connection timeout after 30000ms
	at redis.clients.jedis.Connection.connect(Connection.java:89)
	at com.trading.cache.RedisCacheService.get(RedisCacheService.java:34)
	at com.trading.service.ReferenceDataService.getSecurityInfo(ReferenceDataService.java:56)
... 20 more",{},1dcc53fc-6ca1-42b8-9fd1-40608ed5ffbe,Redis instance was not running. Started Redis and configured auto-restart.
95,2025-09-06T18:11:17.781918,trade-validation-topic,Attempting to access element value1 in array of size value2,EVT-0095,UUID,CANCEL,1,VALIDATION,INVALID_DATA,java.lang.ArrayIndexOutOfBoundsException,trade-service-1.prod.internal,True,KAFKA,trade-ingestion-service,BLOOMBERG,OPEN,1,2025-09-08T04:11:17.781918,dev-team,Escalated to L2,"java.lang.ArrayIndexOutOfBoundsException: Attempting to access element value1 in array of size value2
	at com.trading.parser.TradeFieldParser.parseFields(TradeFieldParser.java:78)
	at com.trading.service.TradeIngestionService.ingest(TradeIngestionService.java:45)
	at com.trading.kafka.MessageDeserializer.deserialize(MessageDeserializer.java:67)",{},141a74b6-10ba-49d3-8ced-d17cd9d00b65,
96,2025-10-11T18:11:17.781918,trade-validation-topic,Failed to connect to Redis on port 6379,EVT-0096,UUID,NEW,1,INFRASTRUCTURE,CONNECTION_ERROR,redis.clients.jedis.exceptions.JedisConnectionException,trade-service-3.prod.internal,False,KAFKA,trade-validation-service,ATLAS,CLOSED,5,2025-10-13T13:11:17.781918,system-auto,Investigating,"redis.clients.jedis.exceptions.JedisConnectionException: Failed to connect to Redis on port 6379
	at redis.clients.jedis.Connection.connect(Connection.java:89)
	at com.trading.cache.RedisCacheService.get(RedisCacheService.java:34)
	at com.trading.service.ReferenceDataService.getSecurityInfo(ReferenceDataService.java:56)
... 15 more",{},c0614f42-256b-4ff2-9846-409b6cd1caa5,Increased Redis connection pool size from 100 to 10.
97,2025-09-26T16:11:17.781918,trade-ingestion-topic,Connection to database timed out after 10000ms,EVT-0097,UUID,NEW,3,INFRASTRUCTURE,TIMEOUT,java.sql.SQLTimeoutException,trade-service-1.prod.internal,False,KAFKA,trade-consumer-service,ATLAS,CLOSED,9,2025-09-27T08:11:17.781918,ops-team,Investigating,"java.sql.SQLTimeoutException: Connection to database timed out after 10000ms
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)
... 13 more",{},1797fcfd-68af-487b-b707-18ca3c39642a,Increased connection pool size from 60000 to 30000 and timeout to 30000ms.
98,2025-09-29T06:11:17.781918,trade-ingestion-topic,Connection to database timed out after 10000ms,EVT-0098,UUID,NEW,2,INFRASTRUCTURE,TIMEOUT,java.sql.SQLTimeoutException,trade-service-2.prod.internal,False,KAFKA,trade-consumer-service,ATLAS,CLOSED,1,2025-09-29T07:11:17.781918,ops-team,,"java.sql.SQLTimeoutException: Connection to database timed out after 10000ms
	at com.zaxxer.hikari.pool.HikariPool.getConnection(HikariPool.java:197)
	at com.trading.repository.TradeRepository.findById(TradeRepository.java:45)
	at com.trading.service.TradeService.getTrade(TradeService.java:89)
	at com.trading.controller.TradeController.getTradeById(TradeController.java:34)
... 15 more",{},4f476cc2-0154-48cf-9dd0-56929a8d61db,Added connection pooling and increased timeout to 30000ms.
99,2025-11-03T22:11:17.781918,trade-processing-topic,Failed to update metadata after 10000 ms,EVT-0099,UUID,MODIFY,1,INFRASTRUCTURE,NETWORK,org.apache.kafka.common.errors.TimeoutException,trade-service-1.prod.internal,True,KAFKA,trade-validation-service,ATLAS,OPEN,14,2025-11-04T05:11:17.781918,system-auto,Escalated to L2,"org.apache.kafka.common.errors.TimeoutException: Failed to update metadata after 10000 ms
	at com.trading.kafka.ProducerService.publishTrade(ProducerService.java:45)
	at com.trading.service.TradePublisher.publish(TradePublisher.java:23)
	at com.trading.async.AsyncProcessor.process(AsyncProcessor.java:67)
... 20 more",{},fd365f03-3ae1-471a-bd58-3853f8e5bf86,
100,2025-10-22T09:11:17.781918,trade-processing-topic,Unexpected character at position trade.amount,EVT-0100,UUID,NEW,2,VALIDATION,INVALID_FORMAT,com.fasterxml.jackson.core.JsonParseException,trade-service-5.prod.internal,False,KAFKA,trade-consumer-service,ATLAS,CLOSED,1,2025-10-22T14:11:17.781918,ops-team,,"com.fasterxml.jackson.core.JsonParseException: Unexpected character at position trade.amount
	at com.trading.parser.TradeFieldParser.parseFields(TradeFieldParser.java:78)
	at com.trading.service.TradeIngestionService.ingest(TradeIngestionService.java:45)
	at com.trading.kafka.MessageDeserializer.deserialize(MessageDeserializer.java:67)
... 6 more",{},51d68a01-4368-4267-9e72-191cc2a49349,Upstream system sending malformed JSON. Fixed producer schema validation.
